"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2014",14.274657,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2015",13.213673,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2016",12.65544,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.3177,
"SVN","EDUADULT","TRY","PC_25_64","A","2000",15.726464,
"SVN","EDUADULT","TRY","PC_25_64","A","2002",15.257369,
"SVN","EDUADULT","TRY","PC_25_64","A","2003",17.744364,
"SVN","EDUADULT","TRY","PC_25_64","A","2004",19.040981,
"SVN","EDUADULT","TRY","PC_25_64","A","2005",20.171976,
"SVN","EDUADULT","TRY","PC_25_64","A","2006",21.387041,
"SVN","EDUADULT","TRY","PC_25_64","A","2007",22.227602,
"SVN","EDUADULT","TRY","PC_25_64","A","2008",22.637665,
"SVN","EDUADULT","TRY","PC_25_64","A","2009",23.315817,
"SVN","EDUADULT","TRY","PC_25_64","A","2010",23.716619,
"SVN","EDUADULT","TRY","PC_25_64","A","2011",25.09059,
"SVN","EDUADULT","TRY","PC_25_64","A","2012",26.439035,
"SVN","EDUADULT","TRY","PC_25_64","A","2013",27.880541,
"SVN","EDUADULT","TRY","PC_25_64","A","2014",28.600916,
"SVN","EDUADULT","TRY","PC_25_64","A","2015",30.173296,
"SVN","EDUADULT","TRY","PC_25_64","A","2016",30.735788,
"SVN","EDUADULT","TRY","PC_25_64","A","2017",34.302807,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2000",59.096954,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2002",61.760578,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2003",60.395054,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2004",60.628014,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2005",60.12418,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2006",60.176327,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2007",59.590744,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2008",59.405548,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2009",59.970695,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2010",59.593433,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2011",59.3857,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2012",58.533745,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2013",57.572769,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2014",57.124428,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2015",56.613033,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2016",56.608772,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2017",53.379494,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2008",38.194649,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2009",36.146446,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2010",35.004402,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2011",33.650253,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2012",32.204399,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2013",30.601843,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2014",29.172258,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2015",29.262598,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2016",28.341501,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2017",26.727198,
"ZAF","EDUADULT","TRY","PC_25_64","A","2008",5.1217265,
"ZAF","EDUADULT","TRY","PC_25_64","A","2009",5.0579209,
"ZAF","EDUADULT","TRY","PC_25_64","A","2010",5.2690744,
"ZAF","EDUADULT","TRY","PC_25_64","A","2011",5.6500921,
"ZAF","EDUADULT","TRY","PC_25_64","A","2012",5.5786242,
"ZAF","EDUADULT","TRY","PC_25_64","A","2013",6.4559345,
"ZAF","EDUADULT","TRY","PC_25_64","A","2014",6.4785309,
"ZAF","EDUADULT","TRY","PC_25_64","A","2015",6.9889388,
"ZAF","EDUADULT","TRY","PC_25_64","A","2016",6.9798017,
"ZAF","EDUADULT","TRY","PC_25_64","A","2017",7.4416285,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2008",56.683624,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2009",58.795631,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2010",59.726521,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2011",60.699654,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2012",62.216976,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2013",62.942223,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2014",64.349213,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2015",63.748463,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2016",64.678696,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2017",65.831169,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","1998",36.641346,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","1999",35.856845,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2000",34.365702,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2001",34.911516,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2002",32.771716,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2003",31.505324,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2004",30.559069,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2005",28.929109,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2006",28.231367,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2007",27.51724,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2008",26.731437,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2009",26.211427,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2010",25.078878,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2011",24.902108,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2012",23.566523,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2013",23.278957,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2014",22.466981,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2015",22.398332,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2016",21.208436,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2017",20.690302,
"OAVG","EDUADULT","TRY","PC_25_64","A","1998",20.250945,
"OAVG","EDUADULT","TRY","PC_25_64","A","1999",20.650651,
"OAVG","EDUADULT","TRY","PC_25_64","A","2000",22.269701,
"OAVG","EDUADULT","TRY","PC_25_64","A","2001",22.285416,
"OAVG","EDUADULT","TRY","PC_25_64","A","2002",23.474562,
"OAVG","EDUADULT","TRY","PC_25_64","A","2003",24.861069,
"OAVG","EDUADULT","TRY","PC_25_64","A","2004",25.260065,
"OAVG","EDUADULT","TRY","PC_25_64","A","2005",26.480038,
"OAVG","EDUADULT","TRY","PC_25_64","A","2006",26.692076,
"OAVG","EDUADULT","TRY","PC_25_64","A","2007",27.811454,
"OAVG","EDUADULT","TRY","PC_25_64","A","2008",28.773557,
"OAVG","EDUADULT","TRY","PC_25_64","A","2009",29.515163,
"OAVG","EDUADULT","TRY","PC_25_64","A","2010",30.560193,
"OAVG","EDUADULT","TRY","PC_25_64","A","2011",31.058533,
"OAVG","EDUADULT","TRY","PC_25_64","A","2012",32.483346,
"OAVG","EDUADULT","TRY","PC_25_64","A","2013",32.978443,
"OAVG","EDUADULT","TRY","PC_25_64","A","2014",34.296521,
"OAVG","EDUADULT","TRY","PC_25_64","A","2015",34.662088,
"OAVG","EDUADULT","TRY","PC_25_64","A","2016",35.783563,
"OAVG","EDUADULT","TRY","PC_25_64","A","2017",36.911428,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","1998",43.645609,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","1999",44.100533,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2000",43.8399,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2001",43.301576,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2002",44.299823,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2003",44.122825,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2004",44.725512,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2005",45.079653,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2006",45.595423,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2007",45.114366,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2008",44.95817,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2009",44.740457,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2010",44.849754,
